uid,n_CP_visited,sum_fix_dur,mean_fix_dur,n_fixs,max_sum_reading_dur_per_content-page,mean_sum_reading_dur_per_content-page,mean_dur_per_RS,n_RS,sum_RF_dur,mean_RF_dur_per_CP,mean_n_RF_per_CP,mean_RF_dur,n_RF,max_y_of_RF,mean_y_of_RF,ratio_RF_per_fix,ratio_RF_dur_per_fix_dur,ratio_n_RF_per_n_RS,n_REG,mean_n_RS_per_CP,ratio_n_REG_per_n_RS,ratio_n_REG_per_sec,mean_len_RF_in_px,sum_len_RS_in_px,mean_len_REG_in_px,sum_len_REG_in_px,mean_len_RS_in_px,mean_dur_until_first_REG_per_RS
70,21,1025956.7,433.62497886728653,2366,17409.8,4861.672727272728,2056.8615384615387,26,53478.4,4861.672727272728,10.090909090909092,481.7873873873874,111,1835.95,916.0351351351351,0.04691462383770076,0.052125396715085544,4.269230769230769,3,2.3636363636363638,0.11538461538461539,0.056097415031115365,75.86606388795575,8193.534899899221,107.33895503177591,322.0168650953277,315.1359576884316,361.6666666666667
71,21,570114.6,404.05003543586105,1411,12786.8,4698.128571428571,2055.43125,16,32886.9,4698.128571428571,11.285714285714286,416.28987341772154,79,1909.25,1049.7613924050631,0.05598866052445074,0.05768471812509275,4.9375,6,2.2857142857142856,0.375,0.1824434653311805,72.8070032292969,5314.911235738673,137.60050726682903,825.6030436009742,332.18195223366706,392.18333333333334
72,10,816744.2,449.5014859658778,1817,29436.5,14152.560000000001,2527.2428571428572,28,70762.8,14152.560000000001,28.2,501.86382978723407,141,1701.65,955.0578014184397,0.07760044028618603,0.08664010102551081,5.035714285714286,10,5.6,0.35714285714285715,0.14131718925763254,84.97457921371273,11131.669876996368,202.01341161912177,2020.1341161912178,397.55963846415597,280.7444444444444
73,28,713459.6,375.11019978969506,1902,33167.6,9638.516666666666,2313.244,25,57831.1,9638.516666666666,19.166666666666668,502.8791304347826,115,1922.45,966.991304347826,0.06046267087276551,0.08105728761656582,4.6,7,4.166666666666667,0.28,0.12104213822666351,86.5951873166951,9352.28023020307,158.04798489420926,1106.3358942594648,374.0912092081229,573.7666666666667
74,15,1169902.0,422.0425685425685,2772,44004.9,10067.425000000001,1858.6015384615384,65,120809.1,10067.425000000001,25.416666666666668,396.0954098360656,305,2314.65,1079.805573770492,0.11002886002886003,0.10326429051322247,4.6923076923076925,23,5.416666666666667,0.35384615384615387,0.19038300922695392,88.46576758566135,24947.346459156503,156.4688341884321,3598.7831863339384,383.8053301408693,459.16875
76,12,604949.6,360.51823599523243,1678,35322.5,9421.0875,1794.492857142857,42,75368.7,9421.0875,25.5,369.45441176470587,204,2536.3,984.9009803921568,0.12157330154946365,0.12458674243275804,4.857142857142857,16,5.25,0.38095238095238093,0.21228971708414768,81.70867850988844,15361.231559859028,129.40030329016187,2070.40485264259,365.7436085680721,377.4384615384615
77,19,1083991.7,390.4869236311239,2776,27878.6,12474.172727272728,1960.2271428571428,70,137215.9,12474.172727272728,29.818181818181817,418.34115853658534,328,3024.7,1433.0568597560975,0.11815561959654179,0.12658390281032594,4.685714285714286,21,6.454545454545454,0.3,0.15304348840039678,83.61695635519028,25670.405601043418,142.17125802418525,2985.59641850789,366.720080014906,437.22380952380956
80,16,919072.3,463.47569339384773,1983,37910.0,11197.9375,2986.116666666667,30,89583.5,11197.9375,18.125,617.8172413793103,145,3198.8,1484.911724137931,0.07312153303076148,0.09747165701762527,4.833333333333333,9,3.75,0.3,0.10046492936757327,77.42844612855039,10530.268673482853,168.06271058926532,1512.564395303388,351.00895578276175,331.42857142857144
81,26,1062600.2,427.60571428571427,2485,29947.0,9267.23076923077,2007.9,60,120474.0,9267.23076923077,21.153846153846153,438.0872727272727,275,2164.8,1043.8692727272726,0.11066398390342053,0.11337660203715377,4.583333333333333,14,4.615384615384615,0.23333333333333334,0.11620764646313728,81.09621654531921,21166.112518328315,217.72210551758943,3048.109477246252,352.76854197213856,552.4
82,11,1129371.9,510.79687924016275,2211,16842.100000000002,8507.433333333334,2552.23,10,25522.3,8507.433333333334,16.0,531.7145833333333,48,2290.7,978.5270833333334,0.021709633649932156,0.02259866745400696,4.8,3,3.3333333333333335,0.3,0.11754426521120746,98.82129465467435,4446.958259460345,206.91975509986298,620.759265299589,444.6958259460345,511.9333333333334
83,26,102187.1,374.3117216117216,273,1352.2,1352.2,1352.2,1,1352.2,1352.2,4.0,338.05,4,1047.5,1035.1125,0.014652014652014652,0.013232590023593976,4.0,1,1.0,1.0,0.7395355716609969,40.46018291683263,121.3805487504979,12.975746606650317,12.975746606650317,121.3805487504979,400.6
84,19,975948.8,363.34653760238274,2686,19446.4,5844.35,2125.218181818182,22,46754.8,5844.35,13.375,436.96074766355144,107,1650.6,707.1943925233645,0.03983618763961281,0.04790702135193978,4.863636363636363,7,2.875,0.3181818181818182,0.14971724828252927,61.499639040283554,6149.9639040283555,44.661673827875454,312.63171679512817,279.5438138194707,550.8333333333334
85,16,848553.4,390.6783609576427,2172,24922.1,10007.199999999999,2183.389090909091,55,120086.4,10007.199999999999,21.0,476.5333333333333,252,2246.9,1010.6146825396825,0.11602209944751381,0.14151896627837446,4.581818181818182,10,4.666666666666667,0.18181818181818182,0.08327337650225171,81.44547975723765,19709.80610125151,217.55092918666446,2175.5092918666446,358.3601109318457,459.9777777777778
